Cu_vng149_KO_set1_005min_vs_NRC-1h1.sig	unpublished
Cu_vng149_KO_set1_010min_vs_NRC-1h1.sig	unpublished
Cu_vng149_KO_set1_020min_vs_NRC-1h1.sig	unpublished
Cu_vng149_KO_set1_040min_vs_NRC-1h1.sig	unpublished
Cu_vng149_KO_set1_080min_vs_NRC-1h1.sig	unpublished
Cu_vng149_KO_set1_160min_vs_NRC-1h1.sig	unpublished
Cu_ura3_KO_set2_-030min_vs_NRC-1h1.sig	unpublished
Cu_ura3_KO_set2_000min_vs_NRC-1h1.sig	unpublished
Cu_ura3_KO_set2_005min_vs_NRC-1h1.sig	unpublished
Cu_ura3_KO_set2_010min_vs_NRC-1h1.sig	unpublished
Cu_ura3_KO_set2_020min_vs_NRC-1h1.sig	unpublished
Cu_ura3_KO_set2_040min_vs_NRC-1h1.sig	unpublished
Cu_ura3_KO_set2_080min_vs_NRC-1h1.sig	unpublished
Cu_ura3_KO_set2_160min_vs_NRC-1h1.sig	unpublished
Cu_vng700_KO_set2_-030min_vs_NRC-1h1.sig	unpublished
Cu_vng700_KO_set2_000min_vs_NRC-1h1.sig	unpublished
Cu_vng700_KO_set2_005min_vs_NRC-1h1.sig	unpublished
Cu_vng700_KO_set2_010min_vs_NRC-1h1.sig	unpublished
Cu_vng700_KO_set2_020min_vs_NRC-1h1.sig	unpublished
Cu_vng700_KO_set2_040min_vs_NRC-1h1.sig	unpublished
Cu_vng700_KO_set2_080min_vs_NRC-1h1.sig	unpublished
Cu_vng700_KO_set2_160min_vs_NRC-1h1.sig	unpublished
Cu_vng149_KO_set2_-030min_vs_NRC-1h1.sig	unpublished
Cu_vng149_KO_set2_000min_vs_NRC-1h1.sig	unpublished
Cu_vng149_KO_set2_005min_vs_NRC-1h1.sig	unpublished
Cu_vng149_KO_set2_010min_vs_NRC-1h1.sig	unpublished
Cu_vng149_KO_set2_020min_vs_NRC-1h1.sig	unpublished
Cu_vng149_KO_set2_040min_vs_NRC-1h1.sig	unpublished
Cu_vng149_KO_set2_080min_vs_NRC-1h1.sig	unpublished
